id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1573916,2,1/31/2016 19:15,1/31/2016 19:23,1,-73.98654938,40.77695847,-73.96424866,40.80226135,N,472
id0495881,2,4/14/2016 17:01,4/14/2016 17:12,5,-73.9613266,40.7649231,-73.97535706,40.75228119,N,655
id0013162,2,5/12/2016 8:18,5/12/2016 8:29,1,-73.97653961,40.77535248,-73.97197723,40.75638199,N,697
id2784027,1,2/14/2016 18:29,2/14/2016 18:33,1,-73.94543457,40.77432632,-73.95379639,40.77784348,N,255
id1727239,1,2/5/2016 17:19,2/5/2016 17:30,1,-73.96324921,40.76213837,-73.95352173,40.74457932,N,676
id0058962,1,1/8/2016 18:51,1/8/2016 19:03,1,-73.99170685,40.73518753,-73.97671509,40.73937225,N,725
id3891160,1,6/15/2016 18:03,6/15/2016 18:10,1,-73.98545074,40.74172592,-73.97871399,40.75104523,N,429
id3946569,2,1/7/2016 12:45,1/7/2016 12:47,1,-73.99757385,40.74139786,-74.00023651,40.73774338,N,114
id0383953,2,4/28/2016 6:47,4/28/2016 6:59,1,-73.97812653,40.75242615,-74.00145721,40.75151062,N,704
id1271427,1,6/26/2016 13:52,6/26/2016 13:52,1,-73.95153809,40.78115463,-73.95153046,40.78115463,N,20
id3674870,2,3/18/2016 11:54,3/19/2016 11:34,1,-73.98908997,40.73699188,-73.97233582,40.75151062,N,85197
id3967741,1,1/9/2016 3:32,1/9/2016 3:43,1,-73.99980927,40.71490479,-73.9862442,40.71880341,N,676
id2542624,1,1/16/2016 18:49,1/16/2016 18:54,1,-73.99979401,40.72045517,-74.01102448,40.71338272,N,296
id2525213,2,6/20/2016 1:20,6/20/2016 1:22,3,-73.95735931,40.76599884,-73.94902039,40.77720642,N,137
id1028122,1,6/2/2016 11:24,6/2/2016 11:40,1,-73.97041321,40.79637909,-73.93876648,40.79969788,N,944
id2373688,2,5/1/2016 17:05,5/1/2016 17:16,3,-73.99919891,40.72510147,-73.98862457,40.74876404,N,671
id3933936,1,1/20/2016 14:26,1/20/2016 14:58,1,-73.87310028,40.77413559,-73.98310852,40.72681808,N,1900
id1361530,1,6/29/2016 22:58,6/29/2016 23:03,1,-74.00257874,40.74945831,-74.00540161,40.73957443,N,272
id1163558,1,4/14/2016 15:48,4/14/2016 15:50,1,-73.983078,40.75628662,-73.9825592,40.75730133,N,141
id2557047,2,2/17/2016 20:09,2/17/2016 20:12,2,-73.9552536,40.77934647,-73.94778442,40.7791214,N,177
id0260477,1,4/15/2016 19:09,4/15/2016 19:20,1,-73.99732208,40.73670959,-73.9789505,40.76174164,N,690
id2914089,2,1/12/2016 10:46,1/12/2016 10:59,1,-73.96803284,40.80215836,-73.95274353,40.79206085,N,771
id2957326,2,4/21/2016 23:33,4/21/2016 23:39,1,-74.00579834,40.71767044,-74.00908661,40.72586823,N,312
id1663072,2,1/12/2016 10:03,1/12/2016 10:12,1,-74.00753021,40.72764969,-74.00183868,40.75102615,N,577
id3122708,2,6/2/2016 13:17,6/2/2016 13:32,1,-73.98027802,40.76535034,-74.00180817,40.76182938,N,895
id2236504,2,5/15/2016 10:12,5/15/2016 10:18,2,-73.98992157,40.72958374,-73.97544098,40.75196457,N,358
id2242882,1,2/4/2016 0:22,2/4/2016 0:24,1,-73.98075867,40.73405838,-73.97182465,40.74488831,N,145
id1521605,1,4/16/2016 0:58,4/16/2016 1:06,1,-73.98511505,40.75808716,-73.97875977,40.76516342,N,430
id2725424,2,3/30/2016 9:39,3/30/2016 10:19,2,-73.90792847,40.75331116,-73.98725128,40.75679779,N,2431
id3413505,2,2/26/2016 7:43,2/26/2016 7:46,2,-73.96347046,40.76583481,-73.97058105,40.75813675,N,187
id2332883,1,6/6/2016 19:11,6/6/2016 19:23,1,-73.99455261,40.74620438,-73.97800446,40.72939682,N,740
id0878481,2,3/17/2016 6:20,3/17/2016 6:56,1,-73.7817688,40.64463806,-73.88352966,40.76093674,N,2176
id2943362,2,3/3/2016 9:37,3/3/2016 9:46,5,-74.00811768,40.73065186,-73.99537659,40.7250824,N,513
id1308852,2,1/16/2016 15:35,1/16/2016 15:47,1,-73.96937561,40.76388168,-73.98584747,40.7351532,N,732
id2744168,2,1/22/2016 10:13,1/22/2016 10:27,2,-73.97510529,40.75566864,-73.96150208,40.77389526,N,871
id0889732,2,4/16/2016 18:35,4/16/2016 18:49,1,-73.96424103,40.79238892,-73.95774841,40.76148605,N,825
id1268565,2,1/1/2016 12:48,1/1/2016 12:54,1,-73.98452759,40.75915909,-73.99523926,40.75289154,N,384
id0831848,2,4/17/2016 15:13,4/17/2016 16:02,3,-73.97776031,40.76448822,-73.78031158,40.64525986,N,2929
id3988601,2,6/25/2016 21:01,6/25/2016 21:08,1,-74.0030899,40.72743988,-73.99201202,40.72388077,N,401
id0005376,2,3/9/2016 13:49,3/9/2016 14:04,2,-73.98893738,40.75372696,-73.96990967,40.75875854,N,907
id1419792,2,3/26/2016 13:08,3/26/2016 13:36,1,-73.98126984,40.76390076,-74.01164246,40.71461105,N,1687
id2342413,2,6/3/2016 21:07,6/3/2016 21:23,1,-73.97783661,40.75216293,-74.00737762,40.74006653,N,946
id0893962,2,2/3/2016 16:03,2/3/2016 16:14,5,-73.97776031,40.76327515,-73.95418549,40.77048111,N,643
id1104773,1,5/31/2016 11:41,5/31/2016 11:50,1,-74.00497437,40.71904755,-74.01457977,40.71392059,N,550
id1308508,1,3/2/2016 12:00,3/2/2016 12:20,2,-73.99356842,40.74988556,-73.99885559,40.72473145,N,1202
id1499731,2,1/15/2016 14:55,1/15/2016 15:28,1,-73.86358643,40.76932526,-73.94369507,40.74668503,N,1985
id2066390,1,2/2/2016 20:46,2/2/2016 21:11,1,-73.97436523,40.76402283,-73.99092102,40.72429276,N,1451
id0175385,1,2/27/2016 3:09,2/27/2016 3:24,1,-73.98155975,40.76490021,-73.93009186,40.75435638,N,884
id3595550,2,4/28/2016 17:34,4/28/2016 17:39,1,-73.97826385,40.78593063,-73.96859741,40.79892349,N,286
id3630597,1,6/26/2016 11:55,6/26/2016 11:59,1,-73.9801178,40.74614334,-73.98149109,40.74689102,N,250
id0532944,1,3/14/2016 8:42,3/14/2016 9:01,1,-73.94663239,40.77767563,-73.97381592,40.75137711,N,1140
id0274398,1,4/26/2016 8:50,4/26/2016 9:04,1,-73.99194336,40.7441864,-73.98235321,40.7522583,N,788
id0580878,1,2/25/2016 21:10,2/25/2016 21:33,1,-73.98171234,40.74700546,-74.01751709,40.70820236,N,1397
id2128336,1,3/8/2016 18:44,3/8/2016 18:54,1,-73.9897995,40.74157333,-73.98368835,40.72153854,N,633
id2084023,2,1/14/2016 8:14,1/14/2016 8:19,1,-73.96018982,40.76633072,-73.971138,40.76108551,N,324
id1693416,2,1/12/2016 22:57,1/12/2016 23:33,1,-73.97932434,40.72763062,-74.07402802,40.64022446,N,2153
id2466756,1,1/10/2016 21:47,1/10/2016 22:04,1,-73.88532257,40.77308655,-73.98505402,40.75981522,N,1011
id0943317,2,3/14/2016 20:34,3/14/2016 20:54,2,-74.00392151,40.74826813,-73.95365143,40.80945587,N,1197
id3202231,2,3/24/2016 5:21,3/24/2016 5:36,2,-73.93786621,40.84828186,-73.9681015,40.76229095,N,868
id2515517,1,5/3/2016 20:09,5/3/2016 20:18,1,-73.98195648,40.75205994,-73.96539307,40.7550087,N,531
id0195648,1,2/16/2016 21:27,2/16/2016 21:53,1,-73.79006958,40.64670563,-73.98632813,40.75030136,N,1529
id3725414,1,6/25/2016 2:32,6/25/2016 2:38,1,-74.00276947,40.73376846,-73.98574829,40.72757721,N,402
id3432094,2,6/23/2016 13:52,6/23/2016 13:58,2,-73.9911499,40.7238121,-73.99251556,40.72851563,N,302
id1470076,1,6/5/2016 11:30,6/5/2016 11:36,1,-73.96147156,40.76031113,-73.94541931,40.78020859,N,386
id0619722,2,2/2/2016 17:11,2/2/2016 17:15,1,-73.96642303,40.80485916,-73.97440338,40.79325867,N,276
id0100501,1,1/14/2016 1:34,1/14/2016 1:50,1,-73.98734283,40.728405,-73.91766357,40.76086044,N,978
id3103828,2,6/20/2016 8:18,6/20/2016 8:26,1,-73.95585632,40.78193283,-73.95117188,40.77027893,N,461
id1948030,2,3/18/2016 15:58,3/18/2016 16:09,5,-73.99278259,40.74285126,-73.99520874,40.72757721,N,652
id2421965,2,6/26/2016 13:53,6/26/2016 14:04,6,-73.97746277,40.77858353,-73.96790314,40.80064011,N,647
id2868710,2,3/22/2016 23:44,3/22/2016 23:57,4,-73.96809387,40.7571907,-73.96874237,40.79616165,N,803
id1096547,2,5/10/2016 18:04,5/10/2016 18:19,1,-74.0043335,40.75043106,-73.97847748,40.75239182,N,903
id2541431,1,4/15/2016 21:32,4/15/2016 21:42,1,-74.00128937,40.73920059,-74.003685,40.75069809,N,616
id1741921,1,6/30/2016 18:30,6/30/2016 19:10,1,-73.99906158,40.67506027,-73.98279572,40.74529266,N,2427
id0078039,1,5/3/2016 10:05,5/3/2016 10:19,1,-73.99237061,40.74907303,-73.98601532,40.74394608,N,869
id1084603,1,5/16/2016 13:15,5/16/2016 13:22,1,-73.97177887,40.75928879,-73.96143341,40.76037216,N,419
id3218845,2,3/26/2016 14:21,3/26/2016 14:29,1,-73.97635651,40.75699234,-73.96390533,40.77352142,N,457
id2008482,2,1/30/2016 18:59,1/30/2016 19:02,6,-73.96561432,40.80580139,-73.96950531,40.80046844,N,155
id1540029,1,3/24/2016 18:24,3/24/2016 18:39,1,-73.95694733,40.7664032,-73.94041443,40.80290985,N,897
id3643300,2,1/6/2016 6:46,1/6/2016 6:58,1,-73.98854065,40.7741394,-73.96955872,40.80015945,N,676
id3498804,1,3/17/2016 8:37,3/17/2016 9:09,1,-73.95186615,40.77191162,-73.98126221,40.75940704,N,1944
id3917080,2,4/24/2016 10:23,4/24/2016 10:26,1,-73.95225525,40.78133774,-73.94773865,40.77511978,N,197
id1588891,1,3/14/2016 15:51,3/14/2016 15:58,2,-73.96061707,40.7661972,-73.97045898,40.75666428,N,377
id0204072,1,5/12/2016 22:15,5/12/2016 22:25,2,-73.97640991,40.67457581,-73.96185303,40.64856339,N,587
id3804145,1,1/9/2016 20:47,1/9/2016 21:31,2,-73.79005432,40.64387894,-73.97587585,40.78554153,N,2673
id2199683,1,3/15/2016 19:29,3/15/2016 19:40,1,-73.98564148,40.7521286,-73.96477509,40.75655746,N,660
id0302845,1,3/13/2016 13:31,3/13/2016 13:38,2,-73.9528656,40.76817703,-73.96795654,40.75312805,N,406
id2159358,1,6/5/2016 19:19,6/5/2016 19:40,1,-73.99224854,40.69444656,-73.96325684,40.71671677,N,1222
id2156772,2,5/9/2016 22:51,5/9/2016 23:03,1,-74.00665283,40.73579025,-73.98362732,40.73094177,N,739
id0962838,2,3/18/2016 13:11,3/18/2016 13:26,1,-73.95339966,40.76773071,-73.87058258,40.77394104,N,956
id0662114,2,5/31/2016 11:25,5/31/2016 11:36,1,-73.97331238,40.75779343,-73.9804306,40.73361588,N,663
id2659776,2,1/11/2016 7:51,1/11/2016 8:14,5,-74.01560211,40.70950699,-73.96935272,40.76065826,N,1334
id1700819,2,1/8/2016 19:01,1/8/2016 19:05,1,-73.95552063,40.77935028,-73.9492569,40.78205109,N,233
id0679987,1,6/4/2016 20:24,6/4/2016 21:03,1,-73.98000336,40.73913193,-73.9757843,40.6674118,N,2312
id3557013,2,6/23/2016 12:00,6/23/2016 12:08,5,-73.97761536,40.76340866,-73.97268677,40.78062057,N,487
id1225611,1,2/19/2016 1:14,2/19/2016 1:15,1,-73.95384979,40.77902222,-73.9477005,40.78872681,N,105
id3098925,1,5/17/2016 20:34,5/17/2016 20:52,2,-73.98222351,40.77853394,-73.95274353,40.82581329,N,1078
id3369033,2,5/26/2016 1:37,5/26/2016 1:51,5,-73.98902893,40.76440048,-73.9457016,40.79302979,N,831
id2601457,2,5/23/2016 21:06,5/23/2016 21:15,1,-73.98390961,40.75520325,-73.95239258,40.79132843,N,583
id3966669,2,4/26/2016 14:16,4/26/2016 14:30,2,-73.99589539,40.76435089,-73.97950745,40.75422668,N,863
id1347595,2,1/23/2016 1:53,1/23/2016 2:02,6,-73.97101593,40.7512207,-73.95257568,40.77252197,N,555
id0365565,1,1/31/2016 0:34,1/31/2016 0:51,3,-73.9911499,40.76081467,-73.98537445,40.73220444,N,1033
id2961709,2,2/12/2016 18:51,2/12/2016 18:57,6,-73.98773193,40.74419022,-73.98300171,40.73501968,N,392
id1382179,2,4/25/2016 7:01,4/25/2016 7:11,2,-74.01293182,40.70763016,-73.99317932,40.74285126,N,597
id0145134,1,1/2/2016 13:48,1/2/2016 14:06,1,-73.9556427,40.77961349,-73.99584198,40.74367142,N,1089
id2488850,2,1/6/2016 10:56,1/6/2016 10:58,1,-73.99333954,40.73609924,-73.99124146,40.73278046,N,152
id2096156,1,5/4/2016 18:26,5/4/2016 18:44,1,-73.98066711,40.77482986,-73.95623779,40.76374054,N,1078
id1867766,2,1/3/2016 14:40,1/3/2016 15:09,1,-73.9824295,40.76823044,-73.9941864,40.72272873,N,1724
id0364312,2,2/5/2016 8:50,2/5/2016 8:59,1,-73.97943878,40.74649811,-73.98862457,40.75428009,N,557
id3973585,2,4/27/2016 8:16,4/27/2016 8:26,1,-73.98863983,40.70069122,-74.01074982,40.71624374,N,597
id1668148,2,4/30/2016 19:32,4/30/2016 19:41,5,-73.99009705,40.74810028,-73.97418213,40.74315262,N,591
id0812345,1,3/24/2016 21:22,3/24/2016 21:35,1,-73.9675827,40.75600433,-73.98755646,40.74368668,N,775
id3879460,2,1/18/2016 22:28,1/18/2016 22:34,1,-73.99801636,40.73455048,-73.98551941,40.73886871,N,340
id3047905,2,5/21/2016 15:55,5/21/2016 16:10,1,-73.98131561,40.74123383,-73.99084473,40.76016998,N,927
id0975144,2,1/20/2016 21:52,1/20/2016 22:09,1,-74.01480103,40.71567154,-73.98111725,40.76366806,N,994
id2827246,2,3/7/2016 11:34,3/7/2016 11:48,1,-73.97868347,40.7772789,-73.95288849,40.77667999,N,875
id1363671,2,5/29/2016 14:18,5/29/2016 14:26,1,-73.97361755,40.75551987,-73.98506927,40.76303864,N,505
id1877873,2,2/26/2016 20:08,2/26/2016 20:40,1,-74.00167847,40.73075104,-73.95613861,40.80340576,N,1944
id3047585,2,3/1/2016 20:22,3/1/2016 20:44,6,-73.95054626,40.82132339,-73.99137115,40.75007629,N,1347
id0930788,1,3/29/2016 17:17,3/29/2016 17:27,1,-73.97532654,40.74957657,-73.98670959,40.75512314,N,625
id3245298,2,3/10/2016 2:53,3/10/2016 3:15,1,-73.98088837,40.76039886,-73.84106445,40.67180634,N,1370
id1783589,2,3/15/2016 22:15,3/15/2016 22:44,1,-73.98504639,40.74740601,-73.97950745,40.65883255,N,1774
id3953674,1,3/21/2016 10:53,3/21/2016 10:59,1,-74.00822449,40.73781967,-73.99822235,40.75604248,N,364
id1723277,1,6/23/2016 4:43,6/23/2016 4:46,1,-73.9758606,40.74502563,-73.98760223,40.73761749,N,155
id0034983,1,5/1/2016 18:54,5/1/2016 18:58,1,-73.94150543,40.79872894,-73.93912506,40.80229568,N,222
id3910455,2,1/11/2016 15:59,1/11/2016 16:11,1,-73.98251343,40.74856186,-74.00272369,40.74163055,N,715
id0709915,1,6/25/2016 17:41,6/25/2016 18:05,3,-73.94012451,40.75128555,-74.01108551,40.70162964,N,1407
id1937416,1,1/22/2016 18:37,1/22/2016 18:53,1,-73.98191833,40.77002335,-73.95315552,40.78581238,N,957
id2746376,2,3/20/2016 12:34,3/20/2016 12:38,1,-74.0042572,40.75178528,-73.99816132,40.74510956,N,271
id3664832,1,2/1/2016 15:05,2/1/2016 15:17,2,-73.98136139,40.76186752,-73.99228668,40.75014496,N,735
id3398421,1,3/12/2016 21:47,3/12/2016 22:02,1,-73.9823761,40.77129745,-73.97827148,40.74996185,N,919
id3107922,1,6/19/2016 10:01,6/19/2016 10:10,3,-73.93883514,40.79971695,-73.95167542,40.80953979,N,508
id3987451,2,5/14/2016 14:28,5/14/2016 14:37,3,-73.99408722,40.75109863,-73.97823334,40.75255203,N,515
id2898960,1,6/19/2016 19:11,6/19/2016 19:21,3,-74.0052948,40.72236633,-73.99539185,40.74987793,N,586
id0918617,2,6/26/2016 13:24,6/26/2016 13:34,1,-73.97254944,40.78096008,-73.95415497,40.77862549,N,631
id0560377,2,6/11/2016 10:15,6/11/2016 10:27,5,-73.98612213,40.73470306,-73.99427032,40.74617386,N,672
id0119338,2,2/21/2016 14:01,2/21/2016 14:51,1,-73.98335266,40.76670074,-73.78894806,40.64159012,N,3025
id3934761,1,4/7/2016 0:52,4/7/2016 1:04,1,-74.0100174,40.72006226,-74.00859833,40.70443726,N,711
id2866799,2,6/18/2016 12:25,6/18/2016 12:36,2,-73.9781189,40.74908066,-73.98700714,40.74536133,N,671
id2449596,2,1/11/2016 8:23,1/11/2016 8:43,3,-74.0034256,40.72668839,-73.94080353,40.79413605,N,1228
id1850802,1,1/14/2016 10:26,1/14/2016 10:36,1,-73.9529953,40.78607559,-73.9626236,40.7747612,N,578
id0306908,1,1/12/2016 21:55,1/12/2016 22:03,1,-73.9866333,40.75959396,-73.98242188,40.74791336,N,486
id2393976,1,2/18/2016 14:03,2/18/2016 14:07,1,-73.98588562,40.74168015,-73.97564697,40.74142456,N,259
id1787725,1,4/27/2016 10:09,4/27/2016 10:32,2,-73.99469757,40.74082184,-73.97388458,40.74916077,N,1411
id0855337,1,1/26/2016 12:14,1/26/2016 12:26,1,-73.96734619,40.75428009,-73.95250702,40.76603317,N,696
id1403054,2,1/9/2016 18:20,1/9/2016 18:27,1,-73.95481873,40.76530838,-73.97206116,40.74340057,N,406
id1260726,1,6/26/2016 23:42,6/26/2016 23:47,1,-73.96894836,40.75431061,-73.95366669,40.77090836,N,314
id1427023,1,1/9/2016 12:52,1/9/2016 13:05,1,-73.97674561,40.74373245,-73.9744339,40.76107788,N,748
id2072656,1,2/27/2016 10:40,2/27/2016 10:57,1,-73.96343994,40.77077866,-73.98030853,40.7169342,N,1002
id2632208,1,4/21/2016 1:28,4/21/2016 1:38,2,-74.00402069,40.7218132,-73.98616028,40.75577164,N,616
id0303838,1,4/24/2016 21:05,4/24/2016 21:19,1,-73.99046326,40.75107574,-74.00565338,40.72582245,N,893
id2413540,2,2/3/2016 18:48,2/3/2016 18:58,1,-73.93785858,40.79283524,-73.96499634,40.80103683,N,610
id0761466,1,5/18/2016 11:58,5/18/2016 13:02,1,-73.87298584,40.77417374,-73.99312592,40.73358154,N,3863
id1186952,1,4/14/2016 22:54,4/14/2016 22:57,1,-73.98986053,40.75260544,-73.99825287,40.74530411,N,141
id3568855,1,3/30/2016 11:31,3/30/2016 11:33,1,-73.95664215,40.76705551,-73.95302582,40.77189255,N,93
id3916939,2,5/9/2016 15:53,5/9/2016 16:02,5,-73.98680878,40.77162933,-73.96399689,40.8028183,N,538
id0276440,1,1/11/2016 11:37,1/11/2016 11:53,1,-73.98721313,40.7416687,-73.97126007,40.76421738,N,969
id3040467,2,4/30/2016 15:54,4/30/2016 16:03,6,-73.97757721,40.76203156,-73.98183441,40.7685051,N,562
id2827346,1,6/11/2016 22:40,6/11/2016 22:52,1,-73.98286438,40.72678757,-73.98331451,40.74247742,N,757
id2395558,2,3/31/2016 20:22,3/31/2016 20:44,5,-73.98461914,40.75117111,-73.9511261,40.8049469,N,1328
id3504465,1,2/27/2016 1:34,2/27/2016 1:55,2,-73.98246765,40.75763321,-73.95321655,40.70840454,N,1216
id1123645,1,1/20/2016 20:45,1/20/2016 20:55,2,-73.98699188,40.73878098,-73.97141266,40.74944305,N,604
id3878238,2,2/4/2016 12:58,2/4/2016 13:07,1,-73.99437714,40.74586105,-73.99329376,40.75228882,N,564
id1939965,1,2/8/2016 1:15,2/8/2016 1:26,1,-73.92620087,40.77191162,-73.87578583,40.75274658,N,657
id3472579,1,6/6/2016 11:21,6/6/2016 11:29,1,-73.95561981,40.77692413,-73.96710968,40.76681519,N,475
id2467935,1,2/18/2016 7:27,2/18/2016 7:42,1,-73.94612122,40.77305222,-73.96677399,40.79005432,N,878
id1396208,2,3/18/2016 0:48,3/18/2016 1:18,1,-73.95996857,40.77359009,-73.95632172,40.68416977,N,1819
id1777618,2,6/24/2016 20:39,6/24/2016 20:48,2,-74.00441742,40.72451401,-73.99330902,40.74178696,N,521
id3721313,2,5/11/2016 5:46,5/11/2016 6:01,1,-73.77687836,40.64509201,-73.81519318,40.71405029,N,884
id3642224,2,4/22/2016 8:47,4/22/2016 8:57,5,-73.94010162,40.80945587,-73.95353699,40.7909584,N,574
id1118535,2,4/23/2016 14:04,4/23/2016 14:12,1,-73.99411774,40.76152039,-73.97109222,40.76705933,N,478
id2763379,2,5/20/2016 6:51,5/20/2016 7:03,2,-73.94628143,40.78974152,-73.95910645,40.7747879,N,682
id2105029,2,1/11/2016 16:20,1/11/2016 16:26,5,-73.94978333,40.76857376,-73.96165466,40.77280045,N,334
id2238590,1,4/24/2016 13:24,4/24/2016 13:34,2,-73.97994995,40.76340485,-73.98218536,40.77384949,N,573
id1343364,2,2/15/2016 0:28,2/15/2016 0:30,1,-73.95747375,40.77407455,-73.94794464,40.78048325,N,166
id3632390,2,6/8/2016 8:54,6/9/2016 7:58,5,-73.9805603,40.74246597,-73.98471832,40.74861145,N,83016
id1234726,2,3/28/2016 18:00,3/28/2016 18:08,1,-73.98458099,40.74348068,-73.98254395,40.735672,N,469
id3729146,2,5/12/2016 11:14,5/12/2016 11:33,1,-73.98940277,40.76780701,-73.97674561,40.77669525,N,1089
id3726359,1,2/28/2016 12:17,2/28/2016 12:26,1,-73.97880554,40.75054932,-73.99111176,40.73493195,N,515
id3518457,2,6/7/2016 8:47,6/7/2016 8:59,1,-73.95737457,40.78202438,-73.96079254,40.77152634,N,696
id0519385,1,2/10/2016 13:13,2/10/2016 13:16,1,-73.96678162,40.76403809,-73.95887756,40.77217484,N,153
id0730845,1,6/24/2016 6:20,6/24/2016 6:24,1,-73.98011017,40.74918365,-73.97605896,40.75735855,N,208
id3175913,2,2/27/2016 11:07,2/27/2016 11:20,2,-73.98106384,40.73762512,-73.98339844,40.7560463,N,760
id1001966,2,3/17/2016 10:18,3/17/2016 10:33,4,-73.96115875,40.76481628,-73.97438049,40.75188446,N,869
id0733835,1,2/12/2016 9:36,2/12/2016 9:53,1,-73.98360443,40.74451828,-73.97013855,40.76320267,N,1035
id3721850,1,2/4/2016 16:33,2/4/2016 16:58,2,-73.99749756,40.75671768,-73.9475708,40.77084732,N,1486
id3748092,2,1/23/2016 0:59,1/23/2016 1:06,5,-73.97317505,40.76389313,-73.98603821,40.7611351,N,410
id2198124,2,2/17/2016 7:37,2/17/2016 7:40,6,-73.9371109,40.79800034,-73.93759155,40.80447006,N,169
id3506012,2,3/21/2016 8:08,3/21/2016 8:29,1,-73.96421051,40.75662994,-73.99217224,40.74940872,N,1261
id3171505,2,6/2/2016 3:26,6/2/2016 3:30,1,-73.99790192,40.72426987,-74.00414276,40.73806,N,282
id0114701,2,4/8/2016 11:56,4/8/2016 12:16,1,-73.98805237,40.77632904,-73.99292755,40.75637817,N,1174
id0855766,1,2/15/2016 13:37,2/15/2016 13:54,1,-73.96662903,40.77353668,-73.98844147,40.74290848,N,999
id1887492,2,5/24/2016 16:46,5/24/2016 16:55,1,-73.99880219,40.73456955,-74.00356293,40.72272873,N,527
id1335170,2,5/16/2016 15:20,5/16/2016 15:24,1,-73.98213196,40.77087021,-73.98159027,40.76386261,N,277
id1840873,1,1/13/2016 14:39,1/13/2016 14:47,1,-73.98535156,40.74485016,-73.99187469,40.74915314,N,482
id2450047,1,4/14/2016 17:19,4/14/2016 17:25,1,-73.98071289,40.7781868,-73.98914337,40.77720642,Y,380
id2403799,1,5/30/2016 0:18,5/30/2016 0:22,1,-73.95372772,40.77505112,-73.96850586,40.75485611,N,243
id0692901,2,4/2/2016 13:11,4/2/2016 13:17,1,-74.00325012,40.73300171,-73.99780273,40.72576904,N,364
id0329403,1,4/21/2016 7:52,4/21/2016 7:56,1,-74.00719452,40.72752762,-74.0007019,40.72884369,Y,252
id1372271,2,3/20/2016 21:31,3/20/2016 21:40,5,-73.98259735,40.72737122,-73.99771881,40.71804047,N,511
id1017892,1,4/23/2016 11:37,4/23/2016 11:41,2,-73.96273041,40.75814438,-73.96865845,40.75746918,N,251
id0843668,1,6/28/2016 1:18,6/28/2016 1:26,1,-73.98110962,40.72099304,-73.98062134,40.74189377,N,469
id2208600,2,5/11/2016 6:49,5/11/2016 6:57,1,-74.0064621,40.7329483,-74.01454926,40.71390915,N,441
id0166889,1,5/28/2016 8:02,5/28/2016 8:11,1,-73.97933197,40.78453064,-73.96135712,40.80199051,N,527
id1897763,2,6/5/2016 17:39,6/5/2016 17:51,5,-73.98657227,40.75842285,-73.99495697,40.75027084,N,712
id2900293,2,1/19/2016 1:13,1/19/2016 1:18,2,-73.98493958,40.75362015,-73.96539307,40.76071167,N,286
id0923328,1,5/14/2016 12:54,5/14/2016 13:07,2,-74.01670837,40.70482635,-73.99887085,40.71918106,N,773
id3980571,1,1/29/2016 17:03,1/29/2016 17:21,1,-74.00582886,40.70605469,-74.00824738,40.74214935,N,1064
id3886614,1,4/7/2016 0:03,4/7/2016 0:08,1,-73.97612762,40.75976563,-73.9717865,40.75518036,N,311
id0924534,1,2/2/2016 17:37,2/2/2016 17:52,1,-74.0034256,40.74917603,-74.01217651,40.71731186,N,943
id0714769,2,5/5/2016 22:45,5/5/2016 23:17,1,-73.96521759,40.77494049,-73.98578644,40.72195816,N,1957
id0219072,2,3/6/2016 0:21,3/6/2016 0:28,5,-73.97346497,40.76399994,-73.98432159,40.76137161,N,380
id3909609,2,3/10/2016 10:28,3/10/2016 10:31,1,-73.94728088,40.79087067,-73.95265198,40.78356171,N,207
id1807697,1,6/22/2016 19:44,6/22/2016 20:06,3,-73.97396088,40.75588608,-73.94487762,40.80876541,N,1317
id0560417,1,6/15/2016 12:10,6/15/2016 12:23,1,-73.98775482,40.74381256,-74.00131989,40.73146057,N,806
id1302551,2,2/11/2016 11:02,2/11/2016 11:18,5,-73.98477173,40.76385117,-73.96965027,40.7618866,N,945
id0244421,2,3/6/2016 19:09,3/6/2016 19:23,1,-73.97032166,40.7562294,-73.99050903,40.75754929,N,886
